timestamp,price,amount,side
1780952896.092,63712.43,0.00027,buy
1780952896.092,63712.44,0.00321,buy
1780952896.095,63712.44,0.04574,buy
1780952896.095,63712.45,0.00027,buy
1780952896.095,63712.88,8e-05,buy
1780952896.095,63712.89,0.00027,buy
1780952896.095,63712.9,0.00018,buy
1780952896.095,63713.18,9e-05,buy
1780952896.095,63713.85,0.00064,buy
1780952896.095,63713.99,0.00085,buy
1780952896.095,63714.0,0.01107,buy
1780952896.096,63714.0,0.001,buy
1780952896.1,63714.0,0.00286,buy
1780952896.1,63714.01,0.00061,buy
1780952896.1,63715.29,0.00034,buy
1780952896.1,63715.42,0.00016,buy
1780952896.1,63715.53,0.00032,buy
1780952896.1,63715.94,0.00018,buy
1780952896.1,63715.96,8e-05,buy
1780952896.1,63715.97,0.00018,buy
1780952896.1,63715.99,0.00027,buy
1780952896.104,63716.0,0.00252,buy
1780952896.138,63716.0,0.00048,buy
1780952896.273,63716.0,0.01248,buy
1780952896.273,63716.01,0.00082,buy
1780952896.274,63716.01,0.00022,buy
1780952896.275,63716.01,0.00035,buy
1780952896.275,63716.26,0.00016,buy
1780952896.275,63716.39,0.00016,buy
1780952896.275,63716.82,0.0004,buy
1780952896.275,63717.5,9e-05,buy
1780952896.275,63717.89,0.00027,buy
1780952896.279,63717.9,0.00111,buy
1780952896.279,63717.91,0.00063,buy
1780952896.279,63717.99,0.00027,buy
1780952896.303,63718.0,0.00032,buy
1780952896.305,63718.0,0.02415,buy
1780952896.305,63718.01,0.00115,buy
1780952896.305,63718.39,0.00291,buy
1780952896.308,63718.39,0.00087,buy
1780952896.308,63718.4,0.00063,buy
1780952896.308,63718.41,0.00016,buy
1780952896.308,63719.04,8e-05,buy
1780952896.308,63719.05,0.00058,buy
1780952896.308,63719.99,0.00027,buy
1780952896.509,63720.0,0.02692,buy
1780952896.509,63720.01,0.00065,buy
1780952896.509,63720.37,0.0004,buy
1780952896.509,63720.47,0.00016,buy
1780952896.509,63720.75,0.00706,buy
1780952896.509,63720.81,9e-05,buy
1780952896.509,63721.99,0.00027,buy
1780952896.509,63722.0,0.02518,buy
1780952896.509,63722.08,9e-05,buy
1780952896.509,63722.12,0.00024,buy
1780952896.509,63722.77,0.00016,buy
1780952896.509,63723.96,8e-05,buy
1780952896.509,63723.99,0.00027,buy
1780952896.509,63724.0,0.02518,buy
1780952896.509,63724.12,9e-05,buy
1780952896.509,63724.19,0.00858,buy
1780952896.51,63724.19,0.00024,buy
1780952896.574,63724.19,0.00024,buy
1780952896.595,63724.19,0.07011,buy
1780952896.604,63724.19,0.00016,buy
1780952896.625,63724.19,0.00032,buy
1780952896.689,63724.18,0.001,sell
1780952897.418,63724.19,0.00024,buy
1780952897.436,63724.19,0.00272,buy
1780952897.482,63724.19,0.0002,buy
1780952897.695,63724.19,0.01085,buy
1780952897.906,63724.19,0.00682,buy
1780952898.397,63724.19,0.00349,buy
1780952898.488,63724.19,0.00032,buy
1780952898.494,63724.19,0.00019,buy
1780952898.608,63724.18,0.00784,sell
1780952898.795,63724.19,0.00032,buy
1780952898.8,63724.19,0.00092,buy
1780952898.823,63724.19,0.00048,buy
1780952899.036,63724.19,0.00024,buy
1780952899.094,63724.19,0.03922,buy
1780952899.205,63724.18,0.1,sell
1780952899.404,63724.19,0.00024,buy
1780952900.001,63724.19,0.00032,buy
1780952900.013,63724.19,0.00048,buy
1780952900.198,63724.18,0.0003,sell
1780952900.525,63724.19,0.00032,buy
1780952900.598,63724.19,0.00048,buy
1780952900.678,63724.19,9e-05,buy
1780952901.048,63724.19,0.00048,buy
1780952901.09,63724.19,0.00157,buy
1780952901.625,63724.19,0.00032,buy
1780952901.803,63724.19,0.0003,buy
1780952902.301,63724.18,0.00227,sell
1780952903.776,63724.18,0.05,sell
1780952903.848,63724.19,0.00123,buy
